user_id,prompts_sent,average_mssd,max_mssd,average_threshold,max_threshold
00bbb8eb-c316-4bc6-973a-dabf455c7146,5,0.34782608695652173,1.0,0.577777777777778,0.8666666666666671
0152a9e5-8e93-4038-9690-11e503d0ada0,7,2.166666666666667,8.666666666666666,3.6387096774193557,5.933333333333334
021af155-2977-4af0-9f41-b4a8a4ed7bac,7,1.4195402298850575,4.0,1.930952380952381,2.200000000000001
0505112f-fdac-4739-96d6-a1303cda7aa1,3,0.37745098039215685,1.0,0.6623655913978495,0.8666666666666667
07fcb80a-f2e9-4096-856c-302d6c9a44cb,2,1.8725490196078431,8.666666666666666,4.288172043010753,6.2666666666666675
086ebbb4-63a5-4cf2-afa8-74c750bdf072,0,0.5984848484848485,1.0,1.0,1.0
08c51d7d-7afc-4c60-b86f-42afd85e5660,4,1.3480392156862744,4.0,2.7548387096774194,3.466666666666667
0ae3f4e0-ec39-463e-b71f-d3a3e008a6ff,2,0.8630952380952381,4.0,1.6440860215053765,3.4000000000000004
12b11432-73a7-4c7c-aedd-d4c5ebf95895,3,2.096774193548387,4.666666666666667,4.021505376344086,4.266666666666667
18dc7406-ea6d-4097-9927-6f7850abc0e4,2,1.5909090909090908,5.0,3.4451612903225812,4.866666666666667
19598a89-133c-49f9-a166-517248fc7bc1,3,0.07971014492753623,1.0,0.006451612903225821,0.13333333333333344
1b2d546f-4e00-4a3e-a81d-3b1fa933dcaa,5,1.84375,4.666666666666667,2.997849462365592,4.066666666666666
1b343a17-1cff-41fa-8372-35c588dad772,3,0.9080459770114943,4.0,1.7205128205128208,3.4000000000000004
1beaeae1-a865-492d-b831-b53f0b4a654a,1,0.2727272727272727,1.0,0.7161290322580645,1.0
1d07f979-19bf-4ca9-9e2e-bdd08d5c9aeb,4,0.8970588235294118,4.0,1.1333333333333335,1.8000000000000003
1e8d26df-de43-4d82-b054-07120f07b7cc,0,0.631578947368421,1.0,1.0,1.0
1fcc62b1-c130-4017-b274-82e0f55f814d,3,0.29166666666666663,1.0,0.5022222222222222,0.8
214068b9-cfc4-4805-8ff4-37914d59496d,7,0.3225806451612903,0.6666666666666666,0.5547619047619048,0.6666666666666666
21ad2b7a-7a3c-4d78-9b9b-dc0a324b6578,3,1.1818181818181819,2.6666666666666665,1.7784946236559143,2.166666666666667
2419d859-e10f-4a78-a32f-e255444a58a7,5,1.1559139784946237,4.0,1.5075268817204304,2.4000000000000004
267f72c4-6963-4178-b149-11198227e45c,5,0.7055555555555556,2.0,1.163440860215054,1.6666666666666667
26b1985a-ad72-4cf3-88a4-a25aedb81e04,1,1.476190476190476,9.0,2.161904761904762,3.466666666666667
29f39bd4-6025-4d90-9e3c-27f99f0b83fc,3,1.0885416666666667,4.0,2.322580645161291,4.0
2ff3dfcf-ae02-4260-8ef4-d9c9b8501856,2,0.32183908045977005,1.0,0.5935483870967742,1.0
37ae33a7-8ed7-45f5-8606-b2cf665f57b3,3,0.38461538461538464,1.0,0.7870967741935485,1.0
4325a4f3-8269-4232-8022-aa8399e1a9d1,3,1.0873015873015872,4.0,2.156989247311828,3.4000000000000004
438cfdec-990b-4865-8199-c4c7dda704d4,9,0.8260869565217391,4.0,0.6612903225806451,1.0
4bd17564-6a7a-4ff0-831b-5b02d46e48e6,5,0.421875,1.0,0.5956989247311827,0.6666666666666666
4fd1bbef-9f33-4b75-9305-241a5aa8aaa2,8,1.14367816091954,4.0,0.7741935483870968,1.1333333333333353
50f43750-ead5-4922-8406-5560d36d4087,11,0.956989247311828,3.6666666666666665,1.0559139784946237,2.0
53dad7a4-15f9-46c4-bfba-45899ba5d39e,3,0.9583333333333333,3.0,1.182716049382716,1.4666666666666668
5408ce88-ecb1-45cc-abc4-a58ab28f1231,2,0.16666666666666666,0.5,0.3282051282051282,0.3333333333333333
5476e853-68c2-4445-b8ed-adca522ced6b,7,0.8535353535353536,2.0,0.9559139784946238,1.1333333333333353
6152e59c-ffc7-47fc-bfe9-7ff95fc56970,0,0.8655913978494624,2.5,1.8301075268817206,2.3
61e8c747-f74c-4150-8b31-112c3d87f786,3,0.7733333333333333,2.0,1.0,1.0
61f2c336-07be-4d8d-8006-ebea6fb56ff4,0,0.5217391304347826,1.0,0.9977011494252873,1.0
6367a053-c9a9-4731-bfa0-2b0aead75753,7,1.4301075268817205,5.0,2.008602150537635,4.333333333333334
667a931f-214a-4816-b84c-6183a1fc928b,7,0.6060606060606061,1.6666666666666667,0.6752688172043011,0.8666666666666667
677ee700-8d65-4195-adbd-528065d67599,7,1.1868686868686869,3.0,1.528888888888889,2.0
67e92336-6582-466b-9faf-189e9532ad1f,8,0.45833333333333337,2.0,0.6620689655172416,1.6666666666666667
6a0f6bd4-14c4-474f-9286-06ed97a05840,4,0.9195402298850575,4.0,1.5827956989247314,1.6666666666666667
6daf34bc-5822-4fef-8acb-292599aeaf06,6,1.0123456790123457,2.5,1.6516129032258065,2.0
70b5d2c0-cbc7-4bc1-89a9-5db8a9a82ddd,4,1.8737373737373737,4.0,3.406451612903226,4.0
7438bb5c-db24-4ed7-b45e-7a970e98c704,7,0.5,1.0,0.5849462365591398,0.6666666666666666
78918032-5af4-437d-a482-76c30cf0a649,6,1.5178571428571428,6.333333333333333,3.112820512820513,4.866666666666667
7984ba1c-29f9-4ec8-ac83-5caf9418d7ad,10,0.6414141414141414,2.0,0.7935483870967742,1.2666666666666668
7abaf3fb-9678-43ad-97df-34b50dda6156,5,2.3722222222222222,9.0,3.948387096774194,4.333333333333334
7b16f1b7-4288-446d-aea9-5672df6a7ac2,5,2.793333333333333,16.0,3.4279569892473125,5.1333333333333355
7b51906c-c872-4a2c-b21f-b448d54070a0,6,0.7070707070707071,2.0,1.2688172043010753,1.7333333333333334
818e6b5a-d0b9-4806-8703-ec7665a48e7e,4,0.6290322580645161,4.0,0.6817204301075269,1.0
81c28754-7393-452b-8102-813963d38ec1,0,0.5454545454545454,2.5,1.2731182795698925,2.166666666666667
85271d1c-cd19-46f4-a381-b45176bcf438,3,0.4770114942528736,2.5,0.9075268817204302,1.5333333333333339
87aaa6db-7ba1-45fd-9649-fbd022ea5bd2,0,0.5158730158730158,1.0,1.0,1.0
88277e53-4b1d-4d72-b2cd-67139b0f8937,11,1.0119047619047619,4.0,0.9344086021505377,1.6000000000000003
888d1be4-9ca0-46cd-9ed6-55547180f34d,0,0.7395833333333334,4.0,1.5419354838709678,3.4000000000000004
8a0b95f5-deb3-4f60-aed2-5aef7e759817,3,0.8271604938271605,4.0,1.3419354838709678,3.2
8b1f440f-fb0d-460d-b778-08b1f1a4280f,3,1.9656862745098038,7.0,4.251612903225808,6.166666666666667
8ee2cf43-3cab-4c85-a816-649fc784e9e9,4,0.9705882352941176,3.3333333333333335,1.206451612903226,3.0
8f1d32b4-0fba-4e2e-803c-a083c4e4a23e,3,0.4733333333333334,1.6666666666666667,1.0064516129032257,1.1333333333333333
96961905-3e93-416c-9106-b3b69c1e5b66,11,2.1614583333333335,6.333333333333333,2.155913978494624,3.3333333333333335
